time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-07T11:13:26.433Z,-14.9388,-173.2196,10,4.4,mb,,110,1.728,0.7,us,us7000gk0j,2022-04-19T17:39:58.040Z,"128 km NNE of Hihifo, Tonga",earthquake,11.2,1.9,0.155,12,reviewed,us,us
2022-02-07T10:58:24.222Z,24.3866,122.0372,30.01,5.1,mww,,49,0.456,0.99,us,us7000gita,2022-04-19T17:38:57.040Z,"50 km SE of Yilan, Taiwan",earthquake,5.7,1.3,0.068,21,reviewed,us,us
2022-02-07T10:37:45.744Z,-59.5982,-26.3878,59.75,5.2,mb,,47,7.668,0.65,us,us7000git5,2022-04-19T17:38:57.040Z,"",earthquake,4.1,4.6,0.056,110,reviewed,us,us
2022-02-07T10:24:03.656Z,-21.9139,-178.7799,459.51,4.2,mb,,152,13.454,0.79,us,us7000gk0q,2022-04-19T17:39:58.040Z,"Fiji region",earthquake,18.3,15,0.153,12,reviewed,us,us
2022-02-07T09:32:25.227Z,-47.3026,165.5607,10,3.9,mb,,216,1.373,0.87,us,us7000gisy,2022-04-19T17:38:18.040Z,"215 km WSW of Riverton, New Zealand",earthquake,11.9,2,0.257,4,reviewed,us,us
2022-02-07T09:06:47.182Z,-5.656,149.9727,121.29,4.7,mb,,81,2.623,0.78,us,us7000gisv,2022-04-19T17:38:57.040Z,"21 km WSW of Kimbe, Papua New Guinea",earthquake,8,7.1,0.086,43,reviewed,us,us
2022-02-07T08:45:36.358Z,-13.5,174.4075,10,5.3,mww,,71,5.49,0.32,us,us7000gisx,2022-04-19T17:38:57.040Z,"Fiji region",earthquake,9.4,1.7,0.069,20,reviewed,us,us
2022-02-07T08:16:41.569Z,-7.229,-13.0194,10,4.7,mb,,77,1.501,0.57,us,us7000gk0m,2022-04-19T17:39:58.040Z,"172 km ENE of Georgetown, Saint Helena",earthquake,7.5,1.9,0.087,42,reviewed,us,us
2022-02-07T08:14:38.248Z,-0.7184,97.1326,10,4.6,mb,,47,2.057,0.35,us,us7000gisq,2022-04-19T17:38:56.040Z,"Kepulauan Batu, Indonesia",earthquake,8,1.8,0.078,49,reviewed,us,us
2022-02-07T07:10:24.966Z,-22.843,171.1424,10,4.4,mb,,116,3.419,0.43,us,us7000gk0d,2022-04-19T17:39:57.040Z,"",earthquake,10.4,1.9,0.106,28,reviewed,us,us
2022-02-07T06:58:23.729Z,-22.8462,171.2993,10,4.3,mb,,117,3.564,0.78,us,us7000gk0b,2022-04-19T17:39:57.040Z,"southeast of the Loyalty Islands",earthquake,5.2,1.9,0.178,10,reviewed,us,us
2022-02-07T06:02:53.356Z,-46.8096,165.1552,10,4.6,mb,,112,1.234,0.43,us,us7000gk0a,2022-04-19T17:39:57.040Z,"225 km WSW of Riverton, New Zealand",earthquake,7.1,1.9,0.222,5,reviewed,us,us
2022-02-07T06:01:20.858Z,-31.5441,179.9015,349.5,4.7,mb,,45,2.952,0.68,us,us7000gis6,2022-04-19T17:38:56.040Z,"Kermadec Islands region",earthquake,10.6,6,0.047,141,reviewed,us,us
2022-02-07T04:02:01.833Z,-2.3826,-77.1643,133.51,4.1,mb,,54,1.233,0.64,us,us7000girm,2022-04-19T17:38:55.040Z,"105 km E of Macas, Ecuador",earthquake,7,8.5,0.107,24,reviewed,us,us
2022-02-07T03:41:37.477Z,-29.1825,-177.0122,10,5,mb,,66,0.797,0.82,us,us7000girh,2022-04-19T17:38:55.040Z,"Kermadec Islands, New Zealand",earthquake,7.5,1.8,0.062,83,reviewed,us,us
2022-02-07T03:39:36.580Z,19.1403,-66.6566,19,3.52,md,21,268,0.6753,0.38,pr,pr2022038001,2022-04-19T17:38:55.040Z,"74 km N of Arecibo, Puerto Rico",earthquake,3.37,7.06,0.06,7,reviewed,pr,pr
2022-02-07T03:28:45.937Z,-18.021,-174.8155,185.85,4.4,mb,,137,5.022,0.88,us,us7000gk08,2022-04-19T17:39:57.040Z,"112 km NW of Neiafu, Tonga",earthquake,10.4,4.9,0.103,27,reviewed,us,us
2022-02-07T02:41:04.700Z,19.1343,-66.6611,23,3.55,md,12,288,0.7931,0.26,pr,pr2022038000,2022-02-07T04:03:04.772Z,"73 km N of Carrizales, Puerto Rico",earthquake,1.15,19.04,0.03,3,reviewed,pr,pr
2022-02-07T01:35:58.676Z,55.3469,166.3531,10,4.3,mb,,63,5.087,0.78,us,us7000giqz,2022-04-19T17:38:54.040Z,"262 km ESE of Ust’-Kamchatsk Staryy, Russia",earthquake,9,1.9,0.076,49,reviewed,us,us
2022-02-07T00:31:23.897Z,3.448,-74.7357,62.48,4.4,mb,,91,1.447,0.89,us,us7000gipv,2022-05-12T21:34:52.783Z,"10 km NE of Colombia, Colombia",earthquake,6.7,7.5,0.067,64,reviewed,us,us
2022-02-07T00:14:13.968Z,-0.4253,122.0153,18.05,4.5,mb,,56,0.973,0.65,us,us7000gine,2022-04-19T17:38:54.040Z,"103 km NW of Luwuk, Indonesia",earthquake,4.9,5.4,0.125,19,reviewed,us,us
2022-02-06T23:46:31.665Z,-22.1743,-68.6576,105.47,5.3,mww,,32,0.891,1.02,us,us7000gin7,2022-04-19T17:38:53.040Z,"41 km NE of Calama, Chile",earthquake,4.7,3.3,0.05,39,reviewed,us,us
2022-02-06T23:24:47.510Z,33.7323333,-117.4786667,11.02,3.62,ml,184,23,0.02789,0.23,ci,ci40178728,2022-10-07T13:34:54.730Z,"13km NE of Trabuco Canyon, CA",earthquake,0.12,0.23,0.143,264,reviewed,ci,ci
2022-02-06T22:55:19.525Z,-25.0653,-179.8585,466.89,4.6,mb,,106,4.522,0.96,us,us7000gjrn,2022-04-19T17:39:44.040Z,"south of the Fiji Islands",earthquake,13.6,7.3,0.119,21,reviewed,us,us
2022-02-06T22:27:33.021Z,-56.1445,-25.8452,10,4.7,mb,,87,6.37,0.71,us,us7000gjrp,2022-04-19T17:39:44.040Z,"South Sandwich Islands region",earthquake,13.5,1.9,0.123,20,reviewed,us,us
2022-02-06T21:57:34.047Z,-58.3553,148.9228,10,4.7,mb,,103,6.773,0.73,us,us7000gjrm,2022-04-19T17:39:43.040Z,"west of Macquarie Island",earthquake,11.1,1.9,0.246,9,reviewed,us,us
2022-02-06T21:48:20.622Z,52.2699,-167.986,10,3.6,mb,,179,0.88,0.73,us,us7000gjrl,2022-04-19T17:39:43.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,5.2,1.9,0.125,16,reviewed,us,us
2022-02-06T21:31:19.926Z,0.3452,122.4231,126.02,4.8,mb,,51,1.421,0.91,us,us7000gij9,2022-04-19T17:38:51.040Z,"74 km WSW of Gorontalo, Indonesia",earthquake,4.9,4.8,0.065,72,reviewed,us,us
2022-02-06T21:26:53.860Z,-58.6463,-26.2175,126.99,4.6,mb,,63,16.164,0.81,us,us7000gjrs,2022-04-19T17:39:45.040Z,"South Sandwich Islands region",earthquake,12.7,8.3,0.125,19,reviewed,us,us
2022-02-06T19:00:06.155Z,-23.0508,-179.8439,553.22,4.3,mb,,107,5.635,0.85,us,us7000gjrj,2022-04-19T17:39:43.040Z,"south of the Fiji Islands",earthquake,11.8,8.8,0.113,22,reviewed,us,us
2022-02-06T18:32:46.652Z,7.3675,-80.497,10,4.6,mb,,69,2.591,0.9,us,us7000gii6,2022-04-19T17:38:49.040Z,"6 km NW of Ave María, Panama",earthquake,6.8,1.9,0.125,19,reviewed,us,us
2022-02-06T18:27:01.302Z,-56.3188,-25.7549,10,4.9,mb,,75,6.459,0.89,us,us7000gisu,2022-04-19T17:38:56.040Z,"South Sandwich Islands region",earthquake,9.6,1.9,0.091,38,reviewed,us,us
2022-02-06T17:29:15.811Z,31.0285,96.1288,10,4.4,mb,,57,10.187,0.87,us,us7000gihy,2022-04-19T17:38:49.040Z,"100 km W of Qamdo, China",earthquake,9,1.9,0.092,34,reviewed,us,us
2022-02-06T16:37:10.661Z,37.2641,20.4997,10,4.2,mb,,223,2.641,0.49,us,us7000gihp,2022-04-19T17:38:48.040Z,"58 km SSW of Lithakiá, Greece",earthquake,10.9,2,0.2,9,reviewed,us,us
2022-02-06T15:39:24.913Z,51.385,177.8506,38.6,4.1,mb,,137,0.698,0.76,us,us7000gjrk,2022-04-19T17:39:43.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,5.7,6.3,0.174,12,reviewed,us,us
2022-02-06T15:36:11.533Z,51.3764,177.9434,34.79,4.2,mb,,136,0.673,0.68,us,us7000gijf,2022-04-19T17:38:51.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,4.7,4.9,0.079,48,reviewed,us,us
2022-02-06T15:12:54.815Z,21.6204,-93.1279,10,4.4,mb,,66,3.208,0.54,us,us7000gih5,2022-04-19T17:38:48.040Z,"Gulf of Mexico",earthquake,6.7,1.9,0.054,102,reviewed,us,us
2022-02-06T15:03:50.103Z,-28.1155,-177.698,10,4.6,mb,,65,1.158,0.36,us,us7000gjre,2022-04-19T17:39:42.040Z,"Kermadec Islands region",earthquake,8.6,1.9,0.173,13,reviewed,us,us
2022-02-06T14:34:37.660Z,-30.4816,-177.5861,10,4.6,mb,,173,1.249,0.71,us,us7000gjrd,2022-04-19T17:39:42.040Z,"Kermadec Islands, New Zealand",earthquake,7.5,1.8,0.136,19,reviewed,us,us
2022-02-06T14:01:14.764Z,6.3747,126.1471,79.08,4.3,mb,,99,0.891,0.83,us,us7000gjrb,2022-04-19T17:39:41.040Z,"1 km S of Surup, Philippines",earthquake,10.4,8.2,0.142,16,reviewed,us,us
2022-02-06T13:55:32.733Z,-6.6984,149.8414,10,4.2,mb,,76,3.398,0.53,us,us7000gjrr,2022-04-19T17:39:45.040Z,"New Britain region, Papua New Guinea",earthquake,8.7,1.9,0.166,10,reviewed,us,us
2022-02-06T13:41:52.164Z,25.6841,128.7218,10,4.2,mb,,133,1.216,0.56,us,us7000gjrc,2022-04-19T17:39:41.040Z,"111 km SE of Katsuren-haebaru, Japan",earthquake,8.9,1.9,0.199,7,reviewed,us,us
2022-02-06T13:41:37.598Z,11.7663,144.4242,10,4.5,mb,,124,1.863,0.5,us,us7000gjra,2022-04-19T17:39:41.040Z,"south of the Mariana Islands",earthquake,10.5,1.9,0.131,20,reviewed,us,us
2022-02-06T13:34:53.780Z,11.7595,144.6012,10,4.6,mb,,108,1.837,0.5,us,us7000gjri,2022-04-19T17:39:42.040Z,"166 km S of Merizo Village, Guam",earthquake,11.2,1.9,0.181,12,reviewed,us,us
2022-02-06T13:18:21.764Z,-29.3608,-176.7297,10,4.8,mb,,118,1.044,1.06,us,us7000gigq,2022-04-19T17:38:47.040Z,"Kermadec Islands region",earthquake,7.1,1.8,0.113,26,reviewed,us,us
2022-02-06T13:08:25.043Z,-27.8815,-176.4812,7.44,4.9,mb,,69,1.869,0.37,us,us7000gjr9,2022-04-19T17:39:41.040Z,"Kermadec Islands region",earthquake,10.5,2.4,0.071,66,reviewed,us,us
2022-02-06T13:03:10.588Z,-17.7244,-178.672,550.02,4.5,mb,,119,3.121,0.24,us,us7000gjrg,2022-04-19T17:39:42.040Z,"216 km E of Levuka, Fiji",earthquake,16.1,6,0.15,15,reviewed,us,us
2022-02-06T12:56:23.419Z,-20.5914,-177.5159,509.53,4.5,mb,,140,5.055,0.38,us,us7000gjr8,2022-04-19T17:39:40.040Z,"247 km WNW of Haveluloto, Tonga",earthquake,8.8,8.8,0.096,32,reviewed,us,us
2022-02-06T12:37:53.064Z,-58.6191,-25.2376,35,4.7,mb,,83,15.961,0.6,us,us7000gjr5,2022-04-19T17:39:40.040Z,"South Sandwich Islands region",earthquake,5,2,0.098,32,reviewed,us,us
2022-02-06T12:26:23.837Z,-30.8579,-177.3213,10,4.9,mb,,146,1.673,0.27,us,us7000gjrq,2022-04-19T17:39:44.040Z,"Kermadec Islands, New Zealand",earthquake,9.4,1.9,0.132,18,reviewed,us,us
2022-02-06T12:25:32.875Z,-30.6337,-177.2939,10,4.9,mb,,81,1.471,0.52,us,us7000gigi,2022-04-19T17:38:47.040Z,"Kermadec Islands, New Zealand",earthquake,12.3,1.9,0.117,23,reviewed,us,us
2022-02-06T12:21:59.979Z,28.2263,142.9085,10,4.3,mb,,137,1.296,0.67,us,us7000gjr4,2022-04-19T17:39:40.040Z,"Bonin Islands, Japan region",earthquake,8.9,1.8,0.109,24,reviewed,us,us
2022-02-06T12:21:13.124Z,-20.6557,-175.4246,10,4.9,mb,,124,6.809,0.48,us,us7000gjr3,2022-04-19T17:39:39.040Z,"58 km NNW of Nuku‘alofa, Tonga",earthquake,11.9,1.9,0.074,58,reviewed,us,us
2022-02-06T12:07:52.856Z,40.5313,28.9725,11,4.2,mb,,56,1.223,0.55,us,us7000gig8,2022-04-19T17:38:47.040Z,"11 km SSW of Kocadere, Turkey",earthquake,2.2,6.4,0.186,8,reviewed,us,us
2022-02-06T11:58:58.230Z,19.1621,-67.8395,26,3.6,md,17,257,0.8449,0.45,pr,pr2022037000,2022-02-06T13:11:42.759Z,"87 km NE of Punta Cana, Dominican Republic",earthquake,2.26,32.659,0.17,9,reviewed,pr,pr
2022-02-06T11:40:00.533Z,54.5405,-156.8953,25.1,3.5,ml,,,,0.56,ak,ak0221pdo7r6,2022-04-19T17:38:46.040Z,"209 km SE of Perryville, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2022-02-06T11:36:19.330Z,18.2843,-68.2823,112,3.79,md,16,336,0.8094,0.47,pr,pr2022037001,2022-04-19T17:38:48.040Z,"35 km SSE of Punta Cana, Dominican Republic",earthquake,5.32,3.37,0.09,10,reviewed,pr,pr
2022-02-06T11:34:42.742Z,-23.8878,-179.7626,483.41,4.4,mb,,99,6.444,0.66,us,us7000gjr0,2022-04-19T17:39:39.040Z,"south of the Fiji Islands",earthquake,13.1,9.1,0.086,39,reviewed,us,us
2022-02-06T10:40:12.843Z,36.9207,71.455,105.96,4.4,mb,,66,0.732,0.68,us,us7000gifv,2022-04-19T17:38:46.040Z,"25 km NNW of Ishqoshim, Tajikistan",earthquake,6.3,3.9,0.087,38,reviewed,us,us
2022-02-06T10:14:59.763Z,36.0017,139.8716,67.15,4.4,mb,,129,1.447,0.42,us,us7000gjqy,2022-04-19T17:39:39.040Z,"5 km N of Noda, Japan",earthquake,7,7.5,0.091,35,reviewed,us,us
2022-02-06T08:52:59.536Z,15.7441,-96.787,18.16,4.1,mb,,180,0.428,0.38,us,us6000h1h1,2022-04-19T17:38:28.040Z,"10 km SW of San Francisco Cozoaltepec, Mexico",earthquake,2.7,6.1,0.114,21,reviewed,us,us
2022-02-06T08:12:53.085Z,40.2384,143.1448,40.95,4.1,mb,,126,1.678,0.65,us,us7000gif4,2022-04-19T17:38:45.040Z,"122 km ENE of Miyako, Japan",earthquake,6.1,7.2,0.144,14,reviewed,us,us
2022-02-06T08:05:10.039Z,-5.0315,153.3675,36.24,4.2,mb,,177,1.461,0.43,us,us7000gjqw,2022-04-19T17:39:38.040Z,"New Ireland region, Papua New Guinea",earthquake,9.1,9.4,0.141,17,reviewed,us,us
2022-02-06T07:42:20.092Z,-31.5838,179.7062,418.77,4.5,mb,,90,3.091,0.55,us,us7000gif1,2022-04-19T17:38:45.040Z,"Kermadec Islands region",earthquake,8.1,7.3,0.108,25,reviewed,us,us
2022-02-06T07:24:29.428Z,15.6925,-98.4203,10,4.3,mb,,195,0.751,0.85,us,us6000h1h0,2022-04-19T17:38:27.040Z,"65 km SSW of Corralero, Mexico",earthquake,4.5,2,0.177,9,reviewed,us,us
2022-02-06T07:23:49.557Z,-9.2804,121.0312,81.81,4.2,mb,,85,1.353,0.52,us,us7000gjr7,2022-04-19T17:39:40.040Z,"84 km SW of Ende, Indonesia",earthquake,8.6,11.8,0.199,10,reviewed,us,us
2022-02-06T07:22:33.179Z,62.7471,-148.7049,61.6,5.2,mww,,,,0.71,ak,ak0221pb6nv5,2022-10-23T07:32:41.721Z,"72 km S of Cantwell, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2022-02-06T07:13:18.004Z,10.5803,-73.2201,69.23,4.7,mww,,28,1.144,0.47,us,us7000gie4,2022-04-19T17:38:44.040Z,"13 km NNE of Valledupar, Colombia",earthquake,6.1,4.4,0.069,20,reviewed,us,us
2022-02-06T06:57:30.947Z,-30.5567,-177.4115,10,4.7,mb,,135,1.363,0.6,us,us7000gjqu,2022-04-19T17:39:38.040Z,"Kermadec Islands, New Zealand",earthquake,7.1,1.9,0.134,22,reviewed,us,us
2022-02-06T06:50:36.064Z,-7.601,127.2225,113.43,4,mb,,89,3.621,0.73,us,us7000gjqv,2022-04-19T17:39:38.040Z,"104 km NNE of Lospalos, Timor Leste",earthquake,10.6,5.9,0.211,6,reviewed,us,us
2022-02-06T06:26:53.027Z,45.9626,150.4451,111.03,4.1,mb,,141,5.402,0.46,us,us7000gjr1,2022-04-19T17:39:39.040Z,"216 km ENE of Kuril’sk, Russia",earthquake,11.8,8.7,0.14,15,reviewed,us,us
2022-02-06T05:57:32.293Z,31.5122,78.0555,10,4.2,mb,,137,4.568,0.56,us,us7000gidp,2022-04-19T17:38:43.040Z,"24 km E of Sar?han, India",earthquake,9.1,1.9,0.118,21,reviewed,us,us
2022-02-06T04:15:32.039Z,35.4945,139.6376,67.52,4.4,mb,,143,1.444,0.66,us,us7000gidc,2022-04-19T17:38:43.040Z,"6 km N of Yokohama, Japan",earthquake,7,10,0.178,9,reviewed,us,us
2022-02-06T03:51:17.967Z,13.8159,-92.3328,10,4.6,mb,,162,1.087,1.09,us,us7000gicq,2022-04-19T17:38:42.040Z,"69 km SW of Champerico, Guatemala",earthquake,4.5,1.9,0.032,288,reviewed,us,us
2022-02-06T03:02:30.690Z,-21.2607,-67.4604,213.13,4,mb,,89,1.81,0.46,us,us7000gici,2022-04-19T17:38:42.040Z,"110 km SW of Uyuni, Bolivia",earthquake,8.6,11.4,0.258,5,reviewed,us,us
2022-02-06T02:46:38.086Z,36.5184,70.9294,200.87,4,mb,,90,0.669,1.08,us,us7000gicf,2022-04-19T17:38:41.040Z,"39 km SSE of Jurm, Afghanistan",earthquake,9.1,3.5,0.212,7,reviewed,us,us
2022-02-06T02:42:51.419Z,-56.7245,147.6101,10,4.5,mb,,214,13.831,1,us,us7000gjqr,2022-04-19T17:39:38.040Z,"west of Macquarie Island",earthquake,12,2,0.18,11,reviewed,us,us
2022-02-06T02:21:23.098Z,-23.4313,-179.6866,541.96,4.4,mb,,107,6.019,1.08,us,us7000gic8,2022-04-19T17:38:41.040Z,"south of the Fiji Islands",earthquake,13.7,7.7,0.117,22,reviewed,us,us
2022-02-06T02:09:57.145Z,47.1928,150.9979,179.51,4.1,mb,,87,6.643,0.63,us,us7000gjqn,2022-04-19T17:39:37.040Z,"Kuril Islands",earthquake,12.6,7.7,0.13,18,reviewed,us,us
2022-02-06T01:41:46.966Z,-26.9938,26.7835,5,4.4,mb,,145,2.106,0.5,us,us7000gic3,2022-04-19T17:38:41.040Z,"11 km E of Orkney, South Africa",earthquake,6,1.8,0.19,10,reviewed,us,us
2022-02-06T01:37:50.775Z,18.9143,146.6512,95,4.5,mb,,83,5.564,0.61,us,us7000gjql,2022-04-19T17:39:37.040Z,"Pagan region, Northern Mariana Islands",earthquake,9.8,7.4,0.09,39,reviewed,us,us
2022-02-06T01:36:38.358Z,43.7664,10.2641,10,4.3,mb,,62,0.752,0.54,us,us7000gic1,2022-04-19T17:38:40.040Z,"6 km W of Migliarino, Italy",earthquake,5.2,1.9,0.201,8,reviewed,us,us
2022-02-06T00:58:11.535Z,-29.8339,-177.7053,20.43,4.8,mb,,191,0.599,0.57,us,us7000gjqj,2022-04-19T17:39:37.040Z,"Kermadec Islands, New Zealand",earthquake,8.9,5.6,0.176,10,reviewed,us,us
2022-02-06T00:42:21.248Z,-21.7105,-176.4618,172.26,5.2,mww,,23,6.499,0.67,us,us7000gibt,2022-04-19T17:38:40.040Z,"143 km WSW of Haveluloto, Tonga",earthquake,10.1,4.3,0.069,20,reviewed,us,us
2022-02-05T22:50:28.114Z,-7.3449,121.3006,10,4.6,mb,,90,1.583,0.54,us,us7000gibg,2022-04-19T17:38:39.040Z,"167 km NNE of Ruteng, Indonesia",earthquake,7.2,1.9,0.132,17,reviewed,us,us
2022-02-05T22:44:40.734Z,-15.8445,-172.8816,21.97,4.6,mb,,124,2.198,1.01,us,us7000gjpv,2022-04-19T17:39:36.040Z,"98 km E of Hihifo, Tonga",earthquake,15.9,6,0.182,9,reviewed,us,us
2022-02-05T22:30:10.863Z,41.5926,142.0664,60.03,4.5,mwr,,126,0.918,0.63,us,us7000gibe,2022-04-19T17:38:39.040Z,"78 km ENE of Mutsu, Japan",earthquake,5.3,6.3,0.069,20,reviewed,us,us
2022-02-05T22:20:24.158Z,-22.7419,171.8685,10,4.9,mb,,113,4.086,0.6,us,us7000gjpt,2022-04-19T17:39:36.040Z,"southeast of the Loyalty Islands",earthquake,9.6,1.3,0.089,39,reviewed,us,us
2022-02-05T22:16:14.127Z,-17.5843,-178.2637,519.18,4.4,mb,,78,3.515,0.58,us,us7000gibb,2022-04-19T17:38:39.040Z,"261 km ENE of Levuka, Fiji",earthquake,14.4,7.7,0.102,28,reviewed,us,us
2022-02-05T21:39:30.812Z,19.1532,146.136,130.3,4.1,mb,,152,5.664,0.53,us,us7000gjps,2022-04-19T17:39:35.040Z,"Mariana Islands region",earthquake,9.7,11.2,0.151,12,reviewed,us,us
2022-02-05T21:18:50.862Z,52.5866,143.276,10,5.2,mww,,65,5.643,0.56,us,us7000giav,2022-04-19T17:38:38.040Z,"88 km N of Nogliki, Russia",earthquake,7,1.7,0.057,30,reviewed,us,us
2022-02-05T21:16:09.047Z,-47.2489,165.3214,10,4,mb,,201,1.431,0.72,us,us7000giap,2022-04-19T17:38:38.040Z,"228 km WSW of Riverton, New Zealand",earthquake,10.7,2,0.259,4,reviewed,us,us
2022-02-05T20:49:02.968Z,-7.3954,121.2078,10,4.6,mb,,58,1.599,0.58,us,us7000giag,2022-04-19T17:38:38.040Z,"157 km NNE of Ruteng, Indonesia",earthquake,5.1,1.9,0.1,30,reviewed,us,us
2022-02-05T20:12:56.834Z,3.7084,126.7462,35,4.7,mb,,103,2.982,0.65,us,us7000gia9,2022-04-19T17:38:37.040Z,"235 km SE of Sarangani, Philippines",earthquake,6.3,1.4,0.07,61,reviewed,us,us
2022-02-05T20:10:01.412Z,-7.2947,121.3018,10,4.4,mb,,107,1.623,0.44,us,us7000gia8,2022-04-19T17:38:37.040Z,"172 km NNE of Ruteng, Indonesia",earthquake,6,1.9,0.139,15,reviewed,us,us
2022-02-05T19:36:08.879Z,37.4182,20.3719,38.6,4.3,mb,,101,2.475,0.51,us,us7000gia1,2022-04-19T17:38:37.040Z,"",earthquake,7.3,11.2,0.168,10,reviewed,us,us
2022-02-05T18:16:42.905Z,36.6024,71.6299,105.06,4.2,mb,,72,0.993,0.58,us,us7000gi9r,2022-04-19T17:38:36.040Z,"12 km SE of Ashk?sham, Afghanistan",earthquake,6.4,6.8,0.115,26,reviewed,us,us
2022-02-05T17:48:58.412Z,4.7083,126.2468,67.19,4,mb,,106,2.438,1.23,us,us7000gjpm,2022-04-19T17:39:35.040Z,"115 km SE of Sarangani, Philippines",earthquake,5.8,9.1,0.173,12,reviewed,us,us
2022-02-05T17:47:49.442Z,-33.135,-179.556,74.3,5.1,mb,,85,4.107,0.96,us,us7000gi9n,2022-04-19T17:38:36.040Z,"south of the Kermadec Islands",earthquake,8.3,5.6,0.104,38,reviewed,us,us
2022-02-05T17:31:46.923Z,-47.2449,165.3745,15.13,5,mww,,58,1.404,0.77,us,us7000gi9j,2022-04-19T17:38:36.040Z,"224 km WSW of Riverton, New Zealand",earthquake,8.7,3.3,0.083,14,reviewed,us,us
2022-02-05T17:27:13.186Z,31.756,142.3471,10,4.3,mb,,148,2.534,0.81,us,us7000gjpl,2022-04-19T17:39:35.040Z,"Izu Islands, Japan region",earthquake,5.1,1.9,0.148,15,reviewed,us,us
2022-02-05T17:26:33.710Z,5.4628,126.4964,10,4.2,mb,,140,1.838,0.76,us,us7000gjpk,2022-04-19T17:39:35.040Z,"105 km SSE of Pondaguitan, Philippines",earthquake,5.6,1.9,0.216,7,reviewed,us,us
2022-02-05T17:11:16.476Z,-20.5382,-177.7349,518.05,4.3,mb,,137,4.855,0.99,us,us7000gj0f,2022-04-19T17:39:03.040Z,"271 km WNW of Haveluloto, Tonga",earthquake,11.7,7.4,0.103,27,reviewed,us,us
2022-02-05T11:16:22.952Z,16.2767,122.1713,50.99,4.4,mb,,95,7.136,0.31,us,us7000gjpb,2022-04-19T17:39:34.040Z,"44 km SE of Minuri, Philippines",earthquake,4.2,8.9,0.105,26,reviewed,us,us
2022-02-05T11:15:55.012Z,-2.9322,126.9534,12.81,4.4,mb,,84,3.702,0.29,us,us7000gjpa,2022-04-19T17:39:34.040Z,"160 km WNW of Ambon, Indonesia",earthquake,6.8,6.5,0.12,23,reviewed,us,us
2022-02-05T11:14:35.508Z,14.238,-93.3792,10,4,mb,,193,1.267,0.71,us,us6000h1gy,2022-04-19T17:38:27.040Z,"116 km WSW of Puerto Madero, Mexico",earthquake,6.6,2,0.231,5,reviewed,us,us
2022-02-05T11:04:47.279Z,3.709,127.1653,10,4.3,mb,,65,2.924,0.45,us,us7000gjp9,2022-04-19T17:39:33.040Z,"238 km NNW of Tobelo, Indonesia",earthquake,10.8,1.9,0.125,21,reviewed,us,us
2022-02-05T10:59:16.988Z,-3.6397,146.7838,10,4.1,mb,,115,1.689,0.33,us,us7000gjp8,2022-04-19T17:39:33.040Z,"Bismarck Sea",earthquake,6.6,1.9,0.151,14,reviewed,us,us
2022-02-05T10:46:18.868Z,-30.415,-72.2131,10,4.2,mb,,111,0.561,0.94,us,us7000gi8a,2022-04-19T17:38:35.040Z,"98 km WSW of Coquimbo, Chile",earthquake,4.4,1.9,0.2,7,reviewed,us,us
2022-02-05T10:23:35.140Z,19.0281,-64.9191,29,3.71,md,13,324,1.1259,0.38,pr,pr2022036000,2022-04-19T17:38:35.040Z,"75 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.99,26.23,0.08,8,reviewed,pr,pr
2022-02-05T10:01:52.572Z,-12.2154,167.0314,244.52,4.4,mb,,116,3.216,0.43,us,us7000gjp6,2022-04-19T17:39:33.040Z,"192 km NNW of Sola, Vanuatu",earthquake,13.9,7,0.098,32,reviewed,us,us
2022-02-05T09:36:00.336Z,-29.7136,-178.1012,67.19,4.3,mb,,161,0.476,0.38,us,us7000gjp5,2022-04-19T17:39:32.040Z,"Kermadec Islands, New Zealand",earthquake,14,13.1,0.16,15,reviewed,us,us
2022-02-05T09:10:13.776Z,-1.0684,-24.5359,10,4.5,mb,,116,12.219,0.48,us,us7000gjph,2022-04-19T17:39:34.040Z,"central Mid-Atlantic Ridge",earthquake,13.3,1.9,0.156,22,reviewed,us,us
2022-02-05T09:06:02.857Z,-21.2896,-179.0137,617.08,4.5,mb,,129,4.481,0.54,us,us7000gj0d,2022-04-19T17:39:03.040Z,"Fiji region",earthquake,14.3,10,0.1,29,reviewed,us,us
2022-02-05T08:20:44.355Z,-17.1493,-174.3115,151.32,4.7,mb,,135,4.04,0.54,us,us7000gi7w,2022-04-19T17:38:34.040Z,"143 km SSW of Hihifo, Tonga",earthquake,12.3,4.1,0.081,46,reviewed,us,us
2022-02-05T07:57:07.998Z,-9.1247,125.9543,10,4.2,mb,,98,1.778,1.09,us,us7000gjp2,2022-04-19T17:39:32.040Z,"36 km ESE of Same, Timor Leste",earthquake,6.2,1.9,0.199,7,reviewed,us,us
